Site_Code,Country,City,Latitude,Longitude,Elevation_meters,Start_Year_local,Start_Month_local,Start_Day_local,Start_hour_local,End_Year_local,End_Month_local,End_Day_local,End_hour_local,Hours_sampled,Parameter_Code,Parameter_Name,Value,Units,Method_Code,Collection_Description,Analysis_Description,Conditions
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,29,6,2018,6,6,9,48,28903,Phosphorus PM2.5,0.0053,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,4,14,6,2018,4,22,9,48,28904,Titanium PM2.5,0.0002,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,4,23,6,2018,5,1,9,48,28904,Titanium PM2.5,0.0003,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,2,6,2018,5,10,9,48,28904,Titanium PM2.5,0.0004,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,11,6,2018,5,19,9,48,28904,Titanium PM2.5,0.0003,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,20,6,2018,5,28,9,48,28904,Titanium PM2.5,0.0003,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,29,6,2018,6,6,9,48,28904,Titanium PM2.5,0.0003,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,4,14,6,2018,4,22,9,48,28905,Vanadium PM2.5,0,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,4,23,6,2018,5,1,9,48,28905,Vanadium PM2.5,0,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,2,6,2018,5,10,9,48,28905,Vanadium PM2.5,0,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,11,6,2018,5,19,9,48,28905,Vanadium PM2.5,0,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,20,6,2018,5,28,9,48,28905,Vanadium PM2.5,0,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,29,6,2018,6,6,9,48,28905,Vanadium PM2.5,0,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,4,14,6,2018,4,22,9,48,28906,Chromium PM2.5,0.0001,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,4,23,6,2018,5,1,9,48,28906,Chromium PM2.5,0,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,2,6,2018,5,10,9,48,28906,Chromium PM2.5,0.0001,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,11,6,2018,5,19,9,48,28906,Chromium PM2.5,0,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,20,6,2018,5,28,9,48,28906,Chromium PM2.5,0.0002,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,29,6,2018,6,6,9,48,28906,Chromium PM2.5,0.0001,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,4,14,6,2018,4,22,9,48,28907,Manganese PM2.5,0,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,4,23,6,2018,5,1,9,48,28907,Manganese PM2.5,0.0003,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,2,6,2018,5,10,9,48,28907,Manganese PM2.5,0.0011,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,11,6,2018,5,19,9,48,28907,Manganese PM2.5,0,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,20,6,2018,5,28,9,48,28907,Manganese PM2.5,0.0004,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,29,6,2018,6,6,9,48,28907,Manganese PM2.5,0,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,4,14,6,2018,4,22,9,48,28908,Iron PM2.5,0.0117,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,4,23,6,2018,5,1,9,48,28908,Iron PM2.5,0.018,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,2,6,2018,5,10,9,48,28908,Iron PM2.5,0.0319,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,11,6,2018,5,19,9,48,28908,Iron PM2.5,0.0154,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,20,6,2018,5,28,9,48,28908,Iron PM2.5,0.0247,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,29,6,2018,6,6,9,48,28908,Iron PM2.5,0.0148,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,4,14,6,2018,4,22,9,48,28909,Cobalt PM2.5,0,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,4,23,6,2018,5,1,9,48,28909,Cobalt PM2.5,0,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,2,6,2018,5,10,9,48,28909,Cobalt PM2.5,0,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,11,6,2018,5,19,9,48,28909,Cobalt PM2.5,0,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,20,6,2018,5,28,9,48,28909,Cobalt PM2.5,0,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,29,6,2018,6,6,9,48,28909,Cobalt PM2.5,0,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,4,14,6,2018,4,22,9,48,28910,Nickel PM2.5,0.0032,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,4,23,6,2018,5,1,9,48,28910,Nickel PM2.5,0.0011,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,2,6,2018,5,10,9,48,28910,Nickel PM2.5,0.0002,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,11,6,2018,5,19,9,48,28910,Nickel PM2.5,0.0014,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,20,6,2018,5,28,9,48,28910,Nickel PM2.5,0.0115,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,29,6,2018,6,6,9,48,28910,Nickel PM2.5,0.0029,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,4,14,6,2018,4,22,9,48,28911,Copper PM2.5,0.0002,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,4,23,6,2018,5,1,9,48,28911,Copper PM2.5,0.0009,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,2,6,2018,5,10,9,48,28911,Copper PM2.5,0.0008,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,11,6,2018,5,19,9,48,28911,Copper PM2.5,0.0005,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,20,6,2018,5,28,9,48,28911,Copper PM2.5,0.001,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,29,6,2018,6,6,9,48,28911,Copper PM2.5,0.0004,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,4,14,6,2018,4,22,9,48,28912,Zinc PM2.5,0.0019,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,4,23,6,2018,5,1,9,48,28912,Zinc PM2.5,0.0035,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,2,6,2018,5,10,9,48,28912,Zinc PM2.5,0.0044,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,11,6,2018,5,19,9,48,28912,Zinc PM2.5,0.0029,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,20,6,2018,5,28,9,48,28912,Zinc PM2.5,0.0035,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,29,6,2018,6,6,9,48,28912,Zinc PM2.5,0.0059,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,4,14,6,2018,4,22,9,48,28913,Arsenic PM2.5,0.0001,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,4,23,6,2018,5,1,9,48,28913,Arsenic PM2.5,0.0004,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,2,6,2018,5,10,9,48,28913,Arsenic PM2.5,0.0003,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,11,6,2018,5,19,9,48,28913,Arsenic PM2.5,0.0004,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,20,6,2018,5,28,9,48,28913,Arsenic PM2.5,0.0003,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,29,6,2018,6,6,9,48,28913,Arsenic PM2.5,0.0002,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,4,14,6,2018,4,22,9,48,28914,Selenium PM2.5,0,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,4,23,6,2018,5,1,9,48,28914,Selenium PM2.5,0.0001,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,2,6,2018,5,10,9,48,28914,Selenium PM2.5,0.0001,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,11,6,2018,5,19,9,48,28914,Selenium PM2.5,0.0001,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,20,6,2018,5,28,9,48,28914,Selenium PM2.5,0.0001,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,29,6,2018,6,6,9,48,28914,Selenium PM2.5,0.0001,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,4,14,6,2018,4,22,9,48,28915,Gold PM2.5,0,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,4,23,6,2018,5,1,9,48,28915,Gold PM2.5,0,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,2,6,2018,5,10,9,48,28915,Gold PM2.5,0,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,11,6,2018,5,19,9,48,28915,Gold PM2.5,0,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,20,6,2018,5,28,9,48,28915,Gold PM2.5,0,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,29,6,2018,6,6,9,48,28915,Gold PM2.5,0,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,4,14,6,2018,4,22,9,48,28916,Cadmium PM2.5,0,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,4,23,6,2018,5,1,9,48,28916,Cadmium PM2.5,0,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,2,6,2018,5,10,9,48,28916,Cadmium PM2.5,0,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,11,6,2018,5,19,9,48,28916,Cadmium PM2.5,0,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,20,6,2018,5,28,9,48,28916,Cadmium PM2.5,0,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,29,6,2018,6,6,9,48,28916,Cadmium PM2.5,0,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,4,14,6,2018,4,22,9,48,28917,Antimony PM2.5,0.0001,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,4,23,6,2018,5,1,9,48,28917,Antimony PM2.5,0.0004,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,2,6,2018,5,10,9,48,28917,Antimony PM2.5,0.0003,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,11,6,2018,5,19,9,48,28917,Antimony PM2.5,0.0005,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,20,6,2018,5,28,9,48,28917,Antimony PM2.5,0.0002,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,29,6,2018,6,6,9,48,28917,Antimony PM2.5,0.0002,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,4,14,6,2018,4,22,9,48,28918,Barium PM2.5,0,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,4,23,6,2018,5,1,9,48,28918,Barium PM2.5,0.0005,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,2,6,2018,5,10,9,48,28918,Barium PM2.5,0.0006,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,11,6,2018,5,19,9,48,28918,Barium PM2.5,0,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,20,6,2018,5,28,9,48,28918,Barium PM2.5,0.0004,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,29,6,2018,6,6,9,48,28918,Barium PM2.5,0.0008,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,4,14,6,2018,4,22,9,48,28919,Cerium PM2.5,0,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,4,23,6,2018,5,1,9,48,28919,Cerium PM2.5,0,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,2,6,2018,5,10,9,48,28919,Cerium PM2.5,0,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,11,6,2018,5,19,9,48,28919,Cerium PM2.5,0,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,20,6,2018,5,28,9,48,28919,Cerium PM2.5,0,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,29,6,2018,6,6,9,48,28919,Cerium PM2.5,0,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,4,14,6,2018,4,22,9,48,28920,Lead PM2.5,0.0003,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,4,23,6,2018,5,1,9,48,28920,Lead PM2.5,0.0006,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,2,6,2018,5,10,9,48,28920,Lead PM2.5,0.0009,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,11,6,2018,5,19,9,48,28920,Lead PM2.5,0.0011,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,20,6,2018,5,28,9,48,28920,Lead PM2.5,0.0007,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,5,29,6,2018,6,6,9,48,28920,Lead PM2.5,0.0008,Micrograms per cubic meter,414,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,ICP-MS,Ambient local
CASH,Canada,Sherbrooke,45.3798,-71.9313,251,2018,1,29,16,2018,2,6,19,48,28101,Filter PM2.5 mass,3.17,Micrograms per cubic meter,114,AirPhoton SS5i Sampler with BGI cyclone inlet and 25mm mesh Teflon filter,Gravimetric with equilibration to set temperature (20-25 degC) and humidity (30 - 40 %RH),Ambient local
